Plot,MAP,PLOT_MAP_LAI,Index,PLOT_MAP_INDEX,Plot_type
S18,2,0.79,SeLI,0.201257854700089,Without tree
S18,2,0.79,TCARI,0.0676381662487984,Without tree
S18,2,0.79,VIG,-0.156773209571838,Without tree
S18,3,1.1166666666666667,BNDVI,0.667960703372955,Without tree
S18,3,1.1166666666666667,CIG,2.43470478057861,Without tree
S18,3,1.1166666666666667,DVI,0.22639998793602,Without tree
S18,3,1.1166666666666667,EVI,0.330335587263107,Without tree
S18,3,1.1166666666666667,GNDVI,0.549011707305908,Without tree
S18,3,1.1166666666666667,GRVI,3.43470478057861,Without tree
S18,3,1.1166666666666667,NDVI,0.429761469364166,Without tree
S18,3,1.1166666666666667,NDWI,-0.549011707305908,Without tree
S18,3,1.1166666666666667,RVI,2.23337769508362,Without tree
S18,3,1.1166666666666667,SAVI,0.297109454870224,Without tree
S18,3,1.1166666666666667,SeLI,0.286754965782166,Without tree
S18,3,1.1166666666666667,TCARI,0.104237258434296,Without tree
S18,3,1.1166666666666667,VIG,-0.158132523298264,Without tree
S18,4,1.5333333333333332,BNDVI,0.643090844154358,Without tree
S18,4,1.5333333333333332,CIG,2.22380948066711,Without tree
S18,4,1.5333333333333332,DVI,0.194700002670288,Without tree
S18,4,1.5333333333333332,EVI,0.297914117574692,Without tree
S18,4,1.5333333333333332,GNDVI,0.526493787765503,Without tree
S18,4,1.5333333333333332,GRVI,3.22380948066711,Without tree
S18,4,1.5333333333333332,NDVI,0.411865144968033,Without tree
S18,4,1.5333333333333332,NDWI,-0.526493787765503,Without tree
S18,4,1.5333333333333332,RVI,2.23791527748108,Without tree
S18,4,1.5333333333333332,SAVI,0.263616114854813,Without tree
S18,4,1.5333333333333332,SeLI,0.29448276758194,Without tree
S18,4,1.5333333333333332,TCARI,0.0999542251229286,Without tree
S18,4,1.5333333333333332,VIG,-0.147410333156586,Without tree
S18,5,1.0166666666666666,BNDVI,0.620821177959442,Without tree
S18,5,1.0166666666666666,CIG,2,Without tree
S18,5,1.0166666666666666,DVI,0.190099999308586,Without tree
S18,5,1.0166666666666666,EVI,0.274207353591919,Without tree
S18,5,1.0166666666666666,GNDVI,0.5,Without tree
S18,5,1.0166666666666666,GRVI,3,Without tree
S18,5,1.0166666666666666,NDVI,0.361702114343643,Without tree
S18,5,1.0166666666666666,NDWI,-0.5,Without tree
S18,5,1.0166666666666666,RVI,1.94312500953674,Without tree
S18,5,1.0166666666666666,SAVI,0.249058604240417,Without tree
S18,5,1.0166666666666666,SeLI,0.259425640106201,Without tree
S18,5,1.0166666666666666,TCARI,0.0923973619937897,Without tree
S18,5,1.0166666666666666,VIG,-0.171335488557816,Without tree
S18,6,1.05,NA,NA,Without tree
S18,7,1.5333333333333332,BNDVI,0.745311379432678,Without tree
S18,7,1.5333333333333332,CIG,2.93492388725281,Without tree
S18,7,1.5333333333333332,DVI,0.249700009822845,Without tree
S18,7,1.5333333333333332,EVI,0.373678237199783,Without tree
S18,7,1.5333333333333332,GNDVI,0.594725251197815,Without tree
S18,7,1.5333333333333332,GRVI,3.93492388725281,Without tree
S18,7,1.5333333333333332,NDVI,0.512165904045105,Without tree
S18,7,1.5333333333333332,NDWI,-0.594725251197815,Without tree
S18,7,1.5333333333333332,RVI,2.8908257484436,Without tree
S18,7,1.5333333333333332,SAVI,0.335951924324036,Without tree
S18,7,1.5333333333333332,SeLI,0.347302258014679,Without tree
S18,7,1.5333333333333332,TCARI,0.127688944339752,Without tree
S18,7,1.5333333333333332,VIG,-0.119634687900543,Without tree
S18,8,1.2666666666666666,NA,NA,Without tree
S19,2,1.02,BNDVI,0.556158125400543,Without tree
S19,2,1.02,CIG,1.50466984510422,Without tree
S19,2,1.02,DVI,0.138800002634525,Without tree
S19,2,1.02,EVI,0.216160371899605,Without tree
S19,2,1.02,GNDVI,0.429332748055458,Without tree
S19,2,1.02,GRVI,2.50466978549957,Without tree
S19,2,1.02,NDVI,0.303962036967278,Without tree
S19,2,1.02,NDWI,-0.429332748055458,Without tree
S19,2,1.02,RVI,1.70375376939774,Without tree
S19,2,1.02,SAVI,0.190507397055626,Without tree
S19,2,1.02,SeLI,0.204094097018242,Without tree
S19,2,1.02,TCARI,0.0671710558235645,Without tree
S19,2,1.02,VIG,-0.149268679320812,Without tree
S19,3,1.6333333333333333,BNDVI,0.639861285686493,Without tree
S19,3,1.6333333333333333,CIG,2.11423277854919,Without tree
S19,3,1.6333333333333333,DVI,0.214499995112419,Without tree
S19,3,1.6333333333333333,EVI,0.30581322312355,Without tree
S19,3,1.6333333333333333,GNDVI,0.513882577419281,Without tree
S19,3,1.6333333333333333,GRVI,3.11423277854919,Without tree
S19,3,1.6333333333333333,NDVI,0.389679595828056,Without tree
S19,3,1.6333333333333333,NDWI,-0.513882577419281,Without tree
S19,3,1.6333333333333333,RVI,2.01343894004822,Without tree
S19,3,1.6333333333333333,SAVI,0.276578560471535,Without tree
S19,3,1.6333333333333333,SeLI,0.267663240432739,Without tree
S19,3,1.6333333333333333,TCARI,0.0861377902328968,Without tree
S19,3,1.6333333333333333,VIG,-0.157457411289215,Without tree
S19,4,1.4833333333333334,BNDVI,0.626596838235855,Without tree
S19,4,1.4833333333333334,CIG,2.00990998744965,Without tree
S19,4,1.4833333333333334,DVI,0.185300000011921,Without tree
S19,4,1.4833333333333334,EVI,0.282595276832581,Without tree
S19,4,1.4833333333333334,GNDVI,0.501232624053955,Without tree
S19,4,1.4833333333333334,GRVI,3.00990998744965,Without tree
S19,4,1.4833333333333334,NDVI,0.385106265544891,Without tree
S19,4,1.4833333333333334,NDWI,-0.501232624053955,Without tree
S19,4,1.4833333333333334,RVI,2.07496476173401,Without tree
S19,4,1.4833333333333334,SAVI,0.251032918691635,Without tree
S19,4,1.4833333333333334,SeLI,0.275706946849823,Without tree
S19,4,1.4833333333333334,TCARI,0.0901467651128769,Without tree
S19,4,1.4833333333333334,VIG,-0.144266434013844,Without tree
S19,5,1.1500000000000001,BNDVI,0.614840537309647,Without tree
S19,5,1.1500000000000001,CIG,1.94820642471313,Without tree
S19,5,1.1500000000000001,DVI,0.193550005555153,Without tree
S19,5,1.1500000000000001,EVI,0.277995139360428,Without tree
S19,5,1.1500000000000001,GNDVI,0.493440493941307,Without tree
S19,5,1.1500000000000001,GRVI,2.94820642471313,Without tree
S19,5,1.1500000000000001,NDVI,0.357788920402527,Without tree
S19,5,1.1500000000000001,NDWI,-0.493440493941307,Without tree
S19,5,1.1500000000000001,RVI,1.90894722938538,Without tree
S19,5,1.1500000000000001,SAVI,0.251372158527374,Without tree
S19,5,1.1500000000000001,SeLI,0.265675723552704,Without tree
S19,5,1.1500000000000001,TCARI,0.0840235091745853,Without tree
S19,5,1.1500000000000001,VIG,-0.164426870644093,Without tree
S19,6,1.75,NA,NA,Without tree
S19,7,1.75,BNDVI,0.736755132675171,Without tree
S19,7,1.75,CIG,2.82075893878937,Without tree
S19,7,1.75,DVI,0.250100009143353,Without tree
S19,7,1.75,EVI,0.367458954453468,Without tree
S19,7,1.75,GNDVI,0.585127532482147,Without tree
S19,7,1.75,GRVI,3.82075893878937,Without tree
S19,7,1.75,NDVI,0.501450955867767,Without tree
S19,7,1.75,NDWI,-0.585127532482147,Without tree
S19,7,1.75,RVI,2.80220317840576,Without tree
S19,7,1.75,SAVI,0.332623764872551,Without tree
S19,7,1.75,SeLI,0.367892444133759,Without tree
S19,7,1.75,TCARI,0.121558520942926,Without tree
S19,7,1.75,VIG,-0.112978830933571,Without tree
S19,8,1.15,NA,NA,Without tree
S20,2,0.9500000000000001,BNDVI,0.556576877832413,Without tree
S20,2,0.9500000000000001,CIG,1.51807993650436,Without tree
S20,2,0.9500000000000001,DVI,0.133599996566772,Without tree
S20,2,0.9500000000000001,EVI,0.206305138766766,Without tree
S20,2,0.9500000000000001,GNDVI,0.431506812572479,Without tree
S20,2,0.9500000000000001,GRVI,2.51807987689972,Without tree
S20,2,0.9500000000000001,NDVI,0.291345357894897,Without tree
S20,2,0.9500000000000001,NDWI,-0.431506812572479,Without tree
S20,2,0.9500000000000001,RVI,1.66423356533051,Without tree
S20,2,0.9500000000000001,SAVI,0.183253265917301,Without tree
S20,2,0.9500000000000001,SeLI,0.197941392660141,Without tree
S20,2,0.9500000000000001,TCARI,0.067316509783268,Without tree
S20,2,0.9500000000000001,VIG,-0.161055572330952,Without tree
S20,3,1.0857142857142859,BNDVI,0.660209387540817,Without tree
S20,3,1.0857142857142859,CIG,2.37375867366791,Without tree
S20,3,1.0857142857142859,DVI,0.223449990153313,Without tree
S20,3,1.0857142857142859,EVI,0.325136065483093,Without tree
S20,3,1.0857142857142859,GNDVI,0.542725056409836,Without tree
S20,3,1.0857142857142859,GRVI,3.37375867366791,Without tree
S20,3,1.0857142857142859,NDVI,0.41923613846302,Without tree
S20,3,1.0857142857142859,NDWI,-0.542725056409836,Without tree
S20,3,1.0857142857142859,RVI,2.19182884693146,Without tree
S20,3,1.0857142857142859,SAVI,0.291895374655724,Without tree
S20,3,1.0857142857142859,SeLI,0.291652202606201,Without tree
S20,3,1.0857142857142859,TCARI,0.0944047309458256,Without tree
S20,3,1.0857142857142859,VIG,-0.158232055604458,Without tree
S20,4,1.2833333333333332,BNDVI,0.639022380113602,Without tree
S20,4,1.2833333333333332,CIG,2.15942800045013,Without tree
S20,4,1.2833333333333332,DVI,0.186600007116795,Without tree
S20,4,1.2833333333333332,EVI,0.286468014121056,Without tree
S20,4,1.2833333333333332,GNDVI,0.519164651632309,Without tree
S20,4,1.2833333333333332,GRVI,3.15942800045013,Without tree
S20,4,1.2833333333333332,NDVI,0.398620620369911,Without tree
S20,4,1.2833333333333332,NDWI,-0.519164651632309,Without tree
S20,4,1.2833333333333332,RVI,2.17687427997589,Without tree
S20,4,1.2833333333333332,SAVI,0.253704711794853,Without tree
S20,4,1.2833333333333332,SeLI,0.285331428050995,Without tree
S20,4,1.2833333333333332,TCARI,0.101690202951431,Without tree
S20,4,1.2833333333333332,VIG,-0.144854083657265,Without tree
S20,5,1.2833333333333334,BNDVI,0.622366964817047,Without tree
S20,5,1.2833333333333334,CIG,2.01241707801819,Without tree
S20,5,1.2833333333333334,DVI,0.194099999964237,Without tree
S20,5,1.2833333333333334,EVI,0.278886780142784,Without tree
S20,5,1.2833333333333334,GNDVI,0.501547336578369,Without tree
S20,5,1.2833333333333334,GRVI,3.01241707801819,Without tree
S20,5,1.2833333333333334,NDVI,0.363128483295441,Without tree
S20,5,1.2833333333333334,NDWI,-0.501547336578369,Without tree
S20,5,1.2833333333333334,RVI,1.9580859541893,Without tree
S20,5,1.2833333333333334,SAVI,0.253696635365486,Without tree
S20,5,1.2833333333333334,SeLI,0.267146110534668,Without tree
S20,5,1.2833333333333334,TCARI,0.0896861329674721,Without tree
S20,5,1.2833333333333334,VIG,-0.16870191693306,Without tree
S20,6,1.75,NA,NA,Without tree
S20,7,1.1166666666666667,BNDVI,0.737017273902893,Without tree
S20,7,1.1166666666666667,CIG,2.80774319171906,Without tree
S20,7,1.1166666666666667,DVI,0.242899999022484,Without tree
S20,7,1.1166666666666667,EVI,0.357658609747887,Without tree
S20,7,1.1166666666666667,GNDVI,0.584004372358322,Without tree
S20,7,1.1166666666666667,GRVI,3.80774319171906,Without tree
S20,7,1.1166666666666667,NDVI,0.49445229768753,Without tree
S20,7,1.1166666666666667,NDWI,-0.584004372358322,Without tree
S20,7,1.1166666666666667,RVI,2.74830543994904,Without tree
S20,7,1.1166666666666667,SAVI,0.325375080108643,Without tree
S20,7,1.1166666666666667,SeLI,0.341927587985992,Without tree
S20,7,1.1166666666666667,TCARI,0.124014984816313,Without tree
S20,7,1.1166666666666667,VIG,-0.124775618314743,Without tree
S20,8,1.0166666666666666,NA,NA,Without tree
S22,2,0.9,BNDVI,0.564527571201324,Without tree
S22,2,0.9,CIG,1.58836793899536,Without tree
S22,2,0.9,DVI,0.149349987506866,Without tree
S22,2,0.9,EVI,0.238444700837135,Without tree
S22,2,0.9,GNDVI,0.442643508315086,Without tree
S22,2,0.9,GRVI,2.58836793899536,Without tree
S22,2,0.9,NDVI,0.334487244486809,Without tree
S22,2,0.9,NDWI,-0.442643508315086,Without tree
S22,2,0.9,RVI,1.80690836906433,Without tree
S22,2,0.9,SAVI,0.20683016628027,Without tree
S22,2,0.9,SeLI,0.223079100251198,Without tree
S22,2,0.9,TCARI,0.0765257850289345,Without tree
S22,2,0.9,VIG,-0.131173059344292,Without tree
S22,3,1.4000000000000001,BNDVI,0.682691782712936,Without tree
S22,3,1.4000000000000001,CIG,2.60970592498779,Without tree
S22,3,1.4000000000000001,DVI,0.241650000214577,Without tree
S22,3,1.4000000000000001,EVI,0.367684468626976,Without tree
S22,3,1.4000000000000001,GNDVI,0.566132634878159,Without tree
S22,3,1.4000000000000001,GRVI,3.60970592498779,Without tree
S22,3,1.4000000000000001,NDVI,0.478062361478806,Without tree
S22,3,1.4000000000000001,NDWI,-0.566132634878159,Without tree
S22,3,1.4000000000000001,RVI,2.487384557724,Without tree
S22,3,1.4000000000000001,SAVI,0.320405334234238,Without tree
S22,3,1.4000000000000001,SeLI,0.343855291604996,Without tree
S22,3,1.4000000000000001,TCARI,0.0988347940146923,Without tree
S22,3,1.4000000000000001,VIG,-0.121700927615166,Without tree
S22,4,1.1166666666666667,BNDVI,0.674158483743668,Without tree
S22,4,1.1166666666666667,CIG,2.53667640686035,Without tree
S22,4,1.1166666666666667,DVI,0.220049992203712,Without tree
S22,4,1.1166666666666667,EVI,0.363008931279182,Without tree
S22,4,1.1166666666666667,GNDVI,0.559148460626602,Without tree
S22,4,1.1166666666666667,GRVI,3.53667640686035,Without tree
S22,4,1.1166666666666667,NDVI,0.497794926166534,Without tree
S22,4,1.1166666666666667,NDWI,-0.559148460626602,Without tree
S22,4,1.1166666666666667,RVI,2.70571422576904,Without tree
S22,4,1.1166666666666667,SAVI,0.305601522326469,Without tree
S22,4,1.1166666666666667,SeLI,0.360436677932739,Without tree
S22,4,1.1166666666666667,TCARI,0.111199002712965,Without tree
S22,4,1.1166666666666667,VIG,-0.0831621289253235,Without tree
S22,5,1.4333333333333333,BNDVI,0.623216509819031,Without tree
S22,5,1.4333333333333333,CIG,1.96974790096283,Without tree
S22,5,1.4333333333333333,DVI,0.196099996566772,Without tree
S22,5,1.4333333333333333,EVI,0.2931197732687,Without tree
S22,5,1.4333333333333333,GNDVI,0.496189668774605,Without tree
S22,5,1.4333333333333333,GRVI,2.96974790096283,Without tree
S22,5,1.4333333333333333,NDVI,0.384810701012611,Without tree
S22,5,1.4333333333333333,NDWI,-0.496189668774605,Without tree
S22,5,1.4333333333333333,RVI,2.01763570308685,Without tree
S22,5,1.4333333333333333,SAVI,0.2598487585783,Without tree
S22,5,1.4333333333333333,SeLI,0.272876232862473,Without tree
S22,5,1.4333333333333333,TCARI,0.102094858884811,Without tree
S22,5,1.4333333333333333,VIG,-0.138965599238873,Without tree
S22,6,1.7833333333333334,NA,NA,Without tree
S22,7,2.1,BNDVI,0.798097282648087,Without tree
S22,7,2.1,CIG,3.51793622970581,Without tree
S22,7,2.1,DVI,0.298950001597404,Without tree
S22,7,2.1,EVI,0.488562107086182,Without tree
S22,7,2.1,GNDVI,0.637545585632324,Without tree
S22,7,2.1,GRVI,4.51793646812439,Without tree
S22,7,2.1,NDVI,0.646910816431046,Without tree
S22,7,2.1,NDWI,-0.637545585632324,Without tree
S22,7,2.1,RVI,4.30413460731506,Without tree
S22,7,2.1,SAVI,0.41176949441433,Without tree
S22,7,2.1,SeLI,0.44495090842247,Without tree
S22,7,2.1,TCARI,0.150724425911903,Without tree
S22,7,2.1,VIG,0.0271798288449645,Without tree
S22,8,1.775,NA,NA,Without tree
S23,2,0.9,BNDVI,0.560915589332581,Without tree
S23,2,0.9,CIG,1.54358160495758,Without tree
S23,2,0.9,DVI,0.146200001239777,Without tree
S23,2,0.9,EVI,0.220410346984863,Without tree
S23,2,0.9,GNDVI,0.435599267482758,Without tree
S23,2,0.9,GRVI,2.54358148574829,Without tree
S23,2,0.9,NDVI,0.301455289125443,Without tree
S23,2,0.9,NDWI,-0.435599267482758,Without tree
S23,2,0.9,RVI,1.70301628112793,Without tree
S23,2,0.9,SAVI,0.196432173252106,Without tree
S23,2,0.9,SeLI,0.194404080510139,Without tree
S23,2,0.9,TCARI,0.0770382136106491,Without tree
S23,2,0.9,VIG,-0.150853231549263,Without tree
S23,3,1.2333333333333334,BNDVI,0.662516117095947,Without tree
S23,3,1.2333333333333334,CIG,2.36286211013794,Without tree
S23,3,1.2333333333333334,DVI,0.230399996042252,Without tree
S23,3,1.2333333333333334,EVI,0.326549142599106,Without tree
S23,3,1.2333333333333334,GNDVI,0.541585326194763,Without tree
S23,3,1.2333333333333334,GRVI,3.36286211013794,Without tree
S23,3,1.2333333333333334,NDVI,0.415561139583588,Without tree
S23,3,1.2333333333333334,NDWI,-0.541585326194763,Without tree
S23,3,1.2333333333333334,RVI,2.16564035415649,Without tree
S23,3,1.2333333333333334,SAVI,0.297224014997482,Without tree
S23,3,1.2333333333333334,SeLI,0.282528460025787,Without tree
S23,3,1.2333333333333334,TCARI,0.0954604968428612,Without tree
S23,3,1.2333333333333334,VIG,-0.152298852801323,Without tree
S23,4,1.8166666666666667,BNDVI,0.644709646701813,Without tree
S23,4,1.8166666666666667,CIG,2.20204830169678,Without tree
S23,4,1.8166666666666667,DVI,0.20320001244545,Without tree
S23,4,1.8166666666666667,EVI,0.302953660488129,Without tree
S23,4,1.8166666666666667,GNDVI,0.524041652679443,Without tree
S23,4,1.8166666666666667,GRVI,3.20204830169678,Without tree
S23,4,1.8166666666666667,NDVI,0.40350878238678,Without tree
S23,4,1.8166666666666667,NDWI,-0.524041652679443,Without tree
S23,4,1.8166666666666667,RVI,2.15319418907166,Without tree
S23,4,1.8166666666666667,SAVI,0.269995987415314,Without tree
S23,4,1.8166666666666667,SeLI,0.289130806922913,Without tree
S23,4,1.8166666666666667,TCARI,0.100769825279713,Without tree
S23,4,1.8166666666666667,VIG,-0.152108430862427,Without tree
S23,5,2.0833333333333335,BNDVI,0.640950202941895,Without tree
S23,5,2.0833333333333335,CIG,2.17255878448486,Without tree
S23,5,2.0833333333333335,DVI,0.21849998831749,Without tree
S23,5,2.0833333333333335,EVI,0.313877284526825,Without tree
S23,5,2.0833333333333335,GNDVI,0.520677804946899,Without tree
S23,5,2.0833333333333335,GRVI,3.17255878448486,Without tree
S23,5,2.0833333333333335,NDVI,0.397857248783112,Without tree
S23,5,2.0833333333333335,NDWI,-0.520677804946899,Without tree
S23,5,2.0833333333333335,RVI,2.09880256652832,Without tree
S23,5,2.0833333333333335,SAVI,0.282146662473679,Without tree
S23,5,2.0833333333333335,SeLI,0.290806174278259,Without tree
S23,5,2.0833333333333335,TCARI,0.101931661367416,Without tree
S23,5,2.0833333333333335,VIG,-0.15190900862217,Without tree
S23,6,1.6666666666666667,NA,NA,Without tree
S23,7,1.542857142857143,BNDVI,0.726003110408783,Without tree
S23,7,1.542857142857143,CIG,2.77235770225525,Without tree
S23,7,1.542857142857143,DVI,0.25229999423027,Without tree
S23,7,1.542857142857143,EVI,0.363983035087585,Without tree
S23,7,1.542857142857143,GNDVI,0.580919921398163,Without tree
S23,7,1.542857142857143,GRVI,3.77235770225525,Without tree
S23,7,1.542857142857143,NDVI,0.48543131351470997,Without tree
S23,7,1.542857142857143,NDWI,-0.580919921398163,Without tree
S23,7,1.542857142857143,RVI,2.67551183700562,Without tree
S23,7,1.542857142857143,SAVI,0.331257790327072,Without tree
S23,7,1.542857142857143,SeLI,0.344717502593994,Without tree
S23,7,1.542857142857143,TCARI,0.122463032603264,Without tree
S23,7,1.542857142857143,VIG,-0.129783719778061,Without tree
S23,8,1.2571428571428571,NA,NA,Without tree
S26,2,0.22,BNDVI,0.460225820541382,Without tree
S26,2,0.22,CIG,1.05387926101685,Without tree
S26,2,0.22,DVI,0.0738000124692917,Without tree
S26,2,0.22,EVI,0.10735210031271,Without tree
S26,2,0.22,GNDVI,0.345095247030258,Without tree
S26,2,0.22,GRVI,2.05387926101685,Without tree
S26,2,0.22,NDVI,0.15708814561367,Without tree
S26,2,0.22,NDWI,-0.345095247030258,Without tree
S26,2,0.22,RVI,1.24350988864899,Without tree
S26,2,0.22,SAVI,0.100224986672401,Without tree
S26,2,0.22,SeLI,0.101654835045338,Without tree
S26,2,0.22,TCARI,0.0206103157252073,Without tree
S26,2,0.22,VIG,-0.197940483689308,Without tree
S26,3,2.0666666666666664,BNDVI,0.739285707473755,Without tree
S26,3,2.0666666666666664,CIG,3.34821462631226,Without tree
S26,3,2.0666666666666664,DVI,0.287600010633469,Without tree
S26,3,2.0666666666666664,EVI,0.447282314300537,Without tree
S26,3,2.0666666666666664,GNDVI,0.626043438911438,Without tree
S26,3,2.0666666666666664,GRVI,4.34821462631226,Without tree
S26,3,2.0666666666666664,NDVI,0.583916783332825,Without tree
S26,3,2.0666666666666664,NDWI,-0.626043438911438,Without tree
S26,3,2.0666666666666664,RVI,3.26724123954773,Without tree
S26,3,2.0666666666666664,SAVI,0.383978635072708,Without tree
S26,3,2.0666666666666664,SeLI,0.404863119125366,Without tree
S26,3,2.0666666666666664,TCARI,0.121502704918385,Without tree
S26,3,2.0666666666666664,VIG,-0.074509784579277,Without tree
S26,4,2.6,BNDVI,0.777940094470978,Without tree
S26,4,2.6,CIG,4.37464761734009,Without tree
S26,4,2.6,DVI,0.31360000371933,Without tree
S26,4,2.6,EVI,0.538472056388855,Without tree
S26,4,2.6,GNDVI,0.686257183551788,Without tree
S26,4,2.6,GRVI,5.37464761734009,Without tree
S26,4,2.6,NDVI,0.697063386440277,Without tree
S26,4,2.6,NDWI,-0.686257183551788,Without tree
S26,4,2.6,RVI,4.73906707763672,Without tree
S26,4,2.6,SAVI,0.431971162557602,Without tree
S26,4,2.6,SeLI,0.510551631450653,Without tree
S26,4,2.6,TCARI,0.115230835974216,Without tree
S26,4,2.6,VIG,0.0210843570530415,Without tree
S26,5,2.5500000000000003,BNDVI,0.727336943149567,Without tree
S26,5,2.5500000000000003,CIG,3.27858901023865,Without tree
S26,5,2.5500000000000003,DVI,0.266999989748001,Without tree
S26,5,2.5500000000000003,EVI,0.442985653877258,Without tree
S26,5,2.5500000000000003,GNDVI,0.62111085653305,Without tree
S26,5,2.5500000000000003,GRVI,4.27858877182007,Without tree
S26,5,2.5500000000000003,NDVI,0.588364899158478,Without tree
S26,5,2.5500000000000003,NDWI,-0.62111085653305,Without tree
S26,5,2.5500000000000003,RVI,3.2704133987426798,Without tree
S26,5,2.5500000000000003,SAVI,0.367313235998154,Without tree
S26,5,2.5500000000000003,SeLI,0.42148146033287,Without tree
S26,5,2.5500000000000003,TCARI,0.113228835165501,Without tree
S26,5,2.5500000000000003,VIG,-0.0663589239120483,Without tree
S26,6,2.416666666666667,NA,NA,Without tree
S26,7,2.3285714285714287,BNDVI,0.841517269611359,Without tree
S26,7,2.3285714285714287,CIG,4.71243906021118,Without tree
S26,7,2.3285714285714287,DVI,0.296000003814697,Without tree
S26,7,2.3285714285714287,EVI,0.496056735515594,Without tree
S26,7,2.3285714285714287,GNDVI,0.702045738697052,Without tree
S26,7,2.3285714285714287,GRVI,5.71243906021118,Without tree
S26,7,2.3285714285714287,NDVI,0.702407002449036,Without tree
S26,7,2.3285714285714287,NDWI,-0.702045738697052,Without tree
S26,7,2.3285714285714287,RVI,5.12254905700684,Without tree
S26,7,2.3285714285714287,SAVI,0.417001247406006,Without tree
S26,7,2.3285714285714287,SeLI,0.501940727233887,Without tree
S26,7,2.3285714285714287,TCARI,0.121747441589832,Without tree
S26,7,2.3285714285714287,VIG,0.00208766618743539,Without tree
S26,8,1.342857142857143,NA,NA,Without tree
S27,2,0.3,BNDVI,0.471951246261597,Without tree
S27,2,0.3,CIG,1.07605171203613,Without tree
S27,2,0.3,DVI,0.0746999979019165,Without tree
S27,2,0.3,EVI,0.109831042587757,Without tree
S27,2,0.3,GNDVI,0.349815875291824,Without tree
S27,2,0.3,GRVI,2.07605171203613,Without tree
S27,2,0.3,NDVI,0.16174054145813,Without tree
S27,2,0.3,NDWI,-0.349815875291824,Without tree
S27,2,0.3,RVI,1.28076529502869,Without tree
S27,2,0.3,SAVI,0.102307453751564,Without tree
S27,2,0.3,SeLI,0.115518309175968,Without tree
S27,2,0.3,TCARI,0.0260439645498991,Without tree
S27,2,0.3,VIG,-0.196652755141258,Without tree
S27,3,1.5833333333333333,BNDVI,0.734890103340149,Without tree
S27,3,1.5833333333333333,CIG,3.3074471950531,Without tree
S27,3,1.5833333333333333,DVI,0.279799997806549,Without tree
S27,3,1.5833333333333333,EVI,0.438767343759537,Without tree
S27,3,1.5833333333333333,GNDVI,0.623170971870422,Without tree
S27,3,1.5833333333333333,GRVI,4.30744695663452,Without tree
S27,3,1.5833333333333333,NDVI,0.56132173538208,Without tree
S27,3,1.5833333333333333,NDWI,-0.623170971870422,Without tree
S27,3,1.5833333333333333,RVI,3.13729119300842,Without tree
S27,3,1.5833333333333333,SAVI,0.373814284801483,Without tree
S27,3,1.5833333333333333,SeLI,0.399999976158142,Without tree
S27,3,1.5833333333333333,TCARI,0.114287987351418,Without tree
S27,3,1.5833333333333333,VIG,-0.0899795517325401,Without tree
S27,4,2.1833333333333336,BNDVI,0.772921621799469,Without tree
S27,4,2.1833333333333336,CIG,4.2691216468811,Without tree
S27,4,2.1833333333333336,DVI,0.30460000038147,Without tree
S27,4,2.1833333333333336,EVI,0.534128665924072,Without tree
S27,4,2.1833333333333336,GNDVI,0.680976033210754,Without tree
S27,4,2.1833333333333336,GRVI,5.2691216468811,Without tree
S27,4,2.1833333333333336,NDVI,0.692000031471252,Without tree
S27,4,2.1833333333333336,NDWI,-0.680976033210754,Without tree
S27,4,2.1833333333333336,RVI,4.77529764175415,Without tree
S27,4,2.1833333333333336,SAVI,0.422167658805847,Without tree
S27,4,2.1833333333333336,SeLI,0.519871532917023,Without tree
S27,4,2.1833333333333336,TCARI,0.1158042922616,Without tree
S27,4,2.1833333333333336,VIG,0.0212121419608593,Without tree
S27,5,1.5,BNDVI,0.735501110553741,Without tree
S27,5,1.5,CIG,3.48019194602966,Without tree
S27,5,1.5,DVI,0.268700003623962,Without tree
S27,5,1.5,EVI,0.455124944448471,Without tree
S27,5,1.5,GNDVI,0.635049283504486,Without tree
S27,5,1.5,GRVI,4.48019218444824,Without tree
S27,5,1.5,NDVI,0.596919655799866,Without tree
S27,5,1.5,NDWI,-0.635049283504486,Without tree
S27,5,1.5,RVI,3.3415949344635,Without tree
S27,5,1.5,SAVI,0.37098103761673,Without tree
S27,5,1.5,SeLI,0.451979488134384,Without tree
S27,5,1.5,TCARI,0.110342025756836,Without tree
S27,5,1.5,VIG,-0.0562347136437893,Without tree
S27,6,3.15,NA,NA,Without tree
S27,7,2.8285714285714287,BNDVI,0.843837738037109,Without tree
S27,7,2.8285714285714287,CIG,4.74193572998047,Without tree
S27,7,2.8285714285714287,DVI,0.30009999871254,Without tree
S27,7,2.8285714285714287,EVI,0.507645666599274,Without tree
S27,7,2.8285714285714287,GNDVI,0.70334929227829,Without tree
S27,7,2.8285714285714287,GRVI,5.74193572998047,Without tree
S27,7,2.8285714285714287,NDVI,0.712979912757874,Without tree
S27,7,2.8285714285714287,NDWI,-0.70334929227829,Without tree
S27,7,2.8285714285714287,RVI,5.40422058105469,Without tree
S27,7,2.8285714285714287,SAVI,0.422480076551437,Without tree
S27,7,2.8285714285714287,SeLI,0.508297979831696,Without tree
S27,7,2.8285714285714287,TCARI,0.121163986623287,Without tree
S27,7,2.8285714285714287,VIG,0.0316742062568665,Without tree
S28,2,0.62,BNDVI,0.545524895191193,Without tree
S28,2,0.62,CIG,1.42972528934479,Without tree
